ASIN,RetailerId,CurrencyId,ProductId,PaymentTypeId,CustomerId,StatusId,GiftId,Order ID,Order Date,Purchase Order Number,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal Tax,Quantity,Ship Date,Item Serial Number,SalesPerson Id
B002493,1,1,2,3,1,7,null,ORD-001279,2025-03-06,PO-01279,63.67,6.37,11.03,6.04,512,50.96,8,2025-03-10,null,SP-015
B005236,1,1,3,1,1,9,null,ORD-001280,2025-03-27,PO-01280,421.71,42.17,17.39,40.24,3389.12,337.36,8,2025-03-17,null,SP-011
B002640,1,1,2,1,1,8,null,ORD-001281,2025-03-10,PO-01281,382.87,38.29,6.14,43.08,3780.8,382.9,10,2025-03-24,null,SP-022
B001766,1,1,1,2,1,4,null,ORD-001282,2025-03-13,PO-01282,224.68,22.47,15.14,42.58,1841.13,202.23,9,2025-03-08,null,SP-019
B003679,1,1,2,2,1,6,null,ORD-001283,2025-03-09,PO-01283,82.76,8.28,12.01,3.38,350.64,33.12,4,2025-03-21,null,SP-021
B005353,1,1,2,1,1,9,null,ORD-001284,2025-03-26,PO-01284,58.42,5.84,15.02,5.31,530.55,52.56,9,2025-03-03,null,SP-001
B001610,1,1,3,3,1,7,null,ORD-001285,2025-03-21,PO-01285,441.5,44.15,11.29,68.18,1669.88,176.6,4,2025-03-27,null,SP-027
B004082,1,1,3,3,1,5,null,ORD-001286,2025-03-22,PO-01286,428.41,42.84,16.7,2.59,3280.62,299.88,7,2025-03-07,null,SP-010
B007012,1,1,2,1,1,5,null,ORD-001287,2025-03-25,PO-01287,159.79,15.98,18.25,25.85,449.76,47.94,3,2025-03-24,null,SP-036
B001042,1,1,1,1,1,9,null,ORD-001288,2025-03-13,PO-01288,368.06,36.81,17.85,61.29,3435.8,368.1,10,2025-03-21,null,SP-028
B006971,1,1,3,1,1,5,null,ORD-001289,2025-03-27,PO-01289,335.58,33.56,19.05,56.58,1562.8,167.8,5,2025-03-19,null,SP-003
B008036,1,1,3,1,1,9,null,ORD-001290,2025-03-21,PO-01290,188.66,18.87,6.05,24.02,550.53,56.61,3,2025-03-26,null,SP-017
B009445,1,1,2,2,1,8,null,ORD-001291,2025-03-10,PO-01291,117.3,11.73,16.75,10.06,237.94,23.46,2,2025-03-26,null,SP-024
B007778,1,1,3,3,1,2,null,ORD-001292,2025-03-03,PO-01292,100.53,10.05,8.75,18.77,642.67,70.35,7,2025-03-14,null,SP-015
B007087,1,1,2,1,1,3,null,ORD-001293,2025-03-11,PO-01293,330.47,33.05,5.46,19.22,3098.7,297.45,9,2025-03-02,null,SP-010
B006548,1,1,1,3,1,3,null,ORD-001294,2025-03-11,PO-01294,256.14,25.61,16.29,35.33,1478.52,153.66,6,2025-03-09,null,SP-007
B003480,1,1,3,2,1,8,null,ORD-001295,2025-03-16,PO-01295,405.88,40.59,16.09,54.34,3529.17,365.31,9,2025-03-27,null,SP-014
B008524,1,1,2,1,1,4,null,ORD-001296,2025-03-25,PO-01296,437.65,43.77,8.29,46.45,4349.7,437.7,10,2025-03-09,null,SP-016
B003251,1,1,1,2,1,4,null,ORD-001297,2025-03-25,PO-01297,287.46,28.75,5.09,17.58,298.63,28.75,1,2025-03-22,null,SP-011
B006470,1,1,3,2,1,7,null,ORD-001298,2025-03-26,PO-01298,132.25,13.23,11.89,17.79,1276.9,132.3,10,2025-03-20,null,SP-008
B004021,1,1,2,2,1,5,null,ORD-001299,2025-03-07,PO-01299,97.33,9.73,18.43,11.44,95.62,9.73,1,2025-03-08,null,SP-030
B004587,1,1,3,3,1,6,null,ORD-001300,2025-03-03,PO-01300,475.55,47.56,6.82,69.96,2718.9,285.36,6,2025-03-11,null,SP-026
B008804,1,1,3,3,1,9,null,ORD-001301,2025-03-11,PO-01301,23.87,2.39,6.29,3.74,225.2,23.9,10,2025-03-10,null,SP-030
B006509,1,1,3,1,1,3,null,ORD-001302,2025-03-22,PO-01302,121.06,12.11,16.45,3.56,1296.1,121.1,10,2025-03-15,null,SP-004
B004394,1,1,2,3,1,4,null,ORD-001303,2025-03-22,PO-01303,183.39,18.34,14.69,11.11,1143.72,110.04,6,2025-03-18,null,SP-008
B005027,1,1,2,2,1,9,null,ORD-001304,2025-03-18,PO-01304,320.67,32.07,17.57,22.64,1980.6,192.42,6,2025-03-12,null,SP-011
B006791,1,1,1,2,1,4,null,ORD-001305,2025-03-10,PO-01305,391.86,39.19,15.98,6.18,2549.22,235.14,6,2025-03-08,null,SP-037
B004568,1,1,2,2,1,5,null,ORD-001306,2025-03-11,PO-01306,430.58,43.06,13.6,79.68,787.92,86.12,2,2025-03-03,null,SP-027
B006474,1,1,1,3,1,9,null,ORD-001307,2025-03-21,PO-01307,479.81,47.98,12.36,39.47,3906.56,383.84,8,2025-03-16,null,SP-004
B005499,1,1,1,3,1,3,null,ORD-001308,2025-03-22,PO-01308,317.3,31.73,10.6,32.81,2529.76,253.84,8,2025-03-09,null,SP-011
B004068,1,1,3,1,1,2,null,ORD-001309,2025-03-05,PO-01309,44.01,4.4,19.85,3.37,90.08,8.8,2,2025-03-20,null,SP-019
B005359,1,1,1,2,1,7,null,ORD-001310,2025-03-20,PO-01310,24.27,2.43,15.97,3.92,136.68,14.58,6,2025-03-13,null,SP-033
B004719,1,1,1,2,1,1,null,ORD-001311,2025-03-28,PO-01311,291.66,29.17,16.88,54.61,1863.54,204.19,7,2025-03-21,null,SP-039
B009255,1,1,3,1,1,5,null,ORD-001312,2025-03-27,PO-01312,17.74,1.77,13.73,2.23,86.4,8.85,5,2025-03-13,null,SP-018
B006083,1,1,2,2,1,5,null,ORD-001313,2025-03-14,PO-01313,101.9,10.19,9.47,17.91,282.54,30.57,3,2025-03-28,null,SP-022
B007400,1,1,1,1,1,8,null,ORD-001314,2025-03-09,PO-01314,321.05,32.11,5.76,62.09,2910.7,321.1,10,2025-03-26,null,SP-006
B006238,1,1,1,2,1,1,null,ORD-001315,2025-03-03,PO-01315,224.71,22.47,19.36,30.65,866.12,89.88,4,2025-03-01,null,SP-008
B006183,1,1,1,2,1,7,null,ORD-001316,2025-03-17,PO-01316,159.42,15.94,12.5,19.72,466.92,47.82,3,2025-03-14,null,SP-032
B004918,1,1,1,1,1,2,null,ORD-001317,2025-03-01,PO-01317,226.8,22.68,10.67,20.15,917.32,90.72,4,2025-03-20,null,SP-008
B009577,1,1,3,1,1,3,null,ORD-001318,2025-03-15,PO-01318,130.87,13.09,17.11,18.68,125.28,13.09,1,2025-03-28,null,SP-019
B005395,1,1,1,1,1,1,null,ORD-001319,2025-03-09,PO-01319,353.25,35.33,15.26,17.25,3341.97,317.97,9,2025-03-15,null,SP-016
B009035,1,1,2,3,1,1,null,ORD-001320,2025-03-09,PO-01320,302.33,30.23,15.61,39.66,1757.4,181.38,6,2025-03-24,null,SP-015
B001524,1,1,1,1,1,1,null,ORD-001321,2025-03-05,PO-01321,446.97,44.7,12.27,58.48,2599.14,268.2,6,2025-03-23,null,SP-011
B006348,1,1,1,2,1,3,null,ORD-001322,2025-03-16,PO-01322,415.15,41.52,18.28,31.07,1276.8,124.56,3,2025-03-26,null,SP-031
B001421,1,1,3,2,1,4,null,ORD-001323,2025-03-17,PO-01323,131.35,13.13,17.65,2.07,427.23,39.39,3,2025-03-26,null,SP-019
B003215,1,1,2,1,1,3,null,ORD-001324,2025-03-20,PO-01324,209.67,20.97,16.81,38.16,1924.8,209.7,10,2025-03-07,null,SP-011
B001790,1,1,2,1,1,8,null,ORD-001325,2025-03-21,PO-01325,410.06,41.01,18.21,15.27,3486.4,328.08,8,2025-03-02,null,SP-016
B006979,1,1,2,2,1,1,null,ORD-001326,2025-03-08,PO-01326,461.44,46.14,6.5,40.51,1401.21,138.42,3,2025-03-19,null,SP-015
B002593,1,1,3,1,1,7,null,ORD-001327,2025-03-11,PO-01327,93.33,9.33,14.03,16.85,514.86,55.98,6,2025-03-20,null,SP-004
B009612,1,1,2,3,1,2,null,ORD-001328,2025-03-05,PO-01328,497.82,49.78,12.92,69.14,478.46,49.78,1,2025-03-21,null,SP-031
B001369,1,1,2,1,1,8,null,ORD-001329,2025-03-04,PO-01329,136.81,13.68,5.58,12.1,830.34,82.08,6,2025-03-20,null,SP-030
B001996,1,1,1,3,1,3,null,ORD-001330,2025-03-11,PO-01330,41.12,4.11,9.22,0.46,179.08,16.44,4,2025-03-02,null,SP-027
B007108,1,1,1,3,1,2,null,ORD-001331,2025-03-14,PO-01331,35.82,3.58,5.14,4.52,174.4,17.9,5,2025-03-06,null,SP-032
B001588,1,1,3,2,1,3,null,ORD-001332,2025-03-04,PO-01332,346.14,34.61,15.8,58.13,2580.96,276.88,8,2025-03-22,null,SP-038
B007412,1,1,2,1,1,8,null,ORD-001333,2025-03-01,PO-01333,321.04,32.1,19.45,47.29,2140.95,224.7,7,2025-03-05,null,SP-011
B005156,1,1,1,1,1,4,null,ORD-001334,2025-03-24,PO-01334,309.26,30.93,9.9,44.14,888.15,92.79,3,2025-03-27,null,SP-002
B003453,1,1,1,3,1,5,null,ORD-001335,2025-03-24,PO-01335,368.54,36.85,16.47,65.08,2382.17,257.95,7,2025-03-22,null,SP-032
B008730,1,1,3,2,1,5,null,ORD-001336,2025-03-01,PO-01336,111.57,11.16,13.95,5.07,1176.6,111.6,10,2025-03-21,null,SP-029
B009194,1,1,1,2,1,8,null,ORD-001337,2025-03-04,PO-01337,89.34,8.93,10.09,2.03,577.44,53.58,6,2025-03-28,null,SP-007
B002610,1,1,1,2,1,9,null,ORD-001338,2025-03-21,PO-01338,329.01,32.9,19.94,61.96,1199.8,131.6,4,2025-03-28,null,SP-010
B006509,1,1,2,2,1,5,null,ORD-001339,2025-03-26,PO-01339,272.29,27.23,16.63,39.63,259.89,27.23,1,2025-03-20,null,SP-018
B003081,1,1,2,3,1,6,null,ORD-001340,2025-03-04,PO-01340,259.39,25.94,15.86,12.08,2732.5,259.4,10,2025-03-06,null,SP-036
B003319,1,1,3,3,1,5,null,ORD-001341,2025-03-02,PO-01341,434.15,43.41,19.51,62.47,3735.81,390.69,9,2025-03-01,null,SP-003
B004971,1,1,1,1,1,5,null,ORD-001342,2025-03-11,PO-01342,147.95,14.79,8.04,1.21,1453.77,133.11,9,2025-03-20,null,SP-012
B006238,1,1,2,3,1,4,null,ORD-001343,2025-03-15,PO-01343,305.67,30.57,5.73,40.55,1478.45,152.85,5,2025-03-03,null,SP-024
B004088,1,1,2,2,1,9,null,ORD-001344,2025-03-26,PO-01344,273.55,27.36,14.44,32.37,1342.7,136.8,5,2025-03-04,null,SP-039
B005173,1,1,2,3,1,3,null,ORD-001345,2025-03-05,PO-01345,320.42,32.04,19.81,4.43,1044.09,96.12,3,2025-03-20,null,SP-011
B006939,1,1,2,1,1,6,null,ORD-001346,2025-03-28,PO-01346,429.64,42.96,18.69,16.68,911.84,85.92,2,2025-03-07,null,SP-013
B005805,1,1,1,2,1,2,null,ORD-001347,2025-03-24,PO-01347,52.61,5.26,10.48,10.16,143.13,15.78,3,2025-03-13,null,SP-026
B007094,1,1,2,1,1,3,null,ORD-001348,2025-03-02,PO-01348,329.01,32.9,14.15,61.32,601.18,65.8,2,2025-03-15,null,SP-040
B002012,1,1,3,3,1,8,null,ORD-001349,2025-03-07,PO-01349,170.19,17.02,5.65,7.91,717.2,68.08,4,2025-03-26,null,SP-033
B004508,1,1,3,1,1,2,null,ORD-001350,2025-03-14,PO-01350,486.04,48.6,13.66,2.07,4260.56,388.8,8,2025-03-21,null,SP-038
B002100,1,1,3,1,1,5,null,ORD-001351,2025-03-08,PO-01351,103.07,10.31,10.29,6.7,533.4,51.55,5,2025-03-04,null,SP-027
B004145,1,1,2,1,1,6,null,ORD-001352,2025-03-10,PO-01352,162.5,16.25,12.21,1.92,530.49,48.75,3,2025-03-24,null,SP-008
B008606,1,1,3,2,1,7,null,ORD-001353,2025-03-08,PO-01353,157.95,15.79,11,17.88,311.72,31.58,2,2025-03-01,null,SP-004
B003316,1,1,1,3,1,5,null,ORD-001354,2025-03-03,PO-01354,270.54,27.05,18.74,48.64,1493.7,162.3,6,2025-03-01,null,SP-022
B006105,1,1,2,2,1,8,null,ORD-001355,2025-03-19,PO-01355,126.71,12.67,13.8,13.13,883.75,88.69,7,2025-03-16,null,SP-001
B003852,1,1,1,3,1,5,null,ORD-001356,2025-03-18,PO-01356,247.95,24.8,13.83,35.18,950.28,99.2,4,2025-03-17,null,SP-034
B001214,1,1,3,3,1,4,null,ORD-001357,2025-03-06,PO-01357,334.78,33.48,18.05,39.05,1975.26,200.88,6,2025-03-04,null,SP-023
B002510,1,1,3,1,1,7,null,ORD-001358,2025-03-04,PO-01358,65.07,6.51,8.89,3.97,608.49,58.59,9,2025-03-28,null,SP-010
B009741,1,1,3,2,1,3,null,ORD-001359,2025-03-06,PO-01359,464.23,46.42,5.63,56.64,4540.1,464.2,10,2025-03-08,null,SP-035
B001937,1,1,2,2,1,6,null,ORD-001360,2025-03-14,PO-01360,379.1,37.91,10.6,8.79,4082.2,379.1,10,2025-03-26,null,SP-039
B001207,1,1,1,3,1,7,null,ORD-001361,2025-03-09,PO-01361,31.81,3.18,9.68,2.83,321.6,31.8,10,2025-03-21,null,SP-014
B003951,1,1,3,1,1,2,null,ORD-001362,2025-03-22,PO-01362,383.66,38.37,15.02,26.14,2771.23,268.59,7,2025-03-13,null,SP-036
B005691,1,1,2,2,1,3,null,ORD-001363,2025-03-11,PO-01363,498.98,49.9,16.08,65.29,4352.31,449.1,9,2025-03-06,null,SP-037
B005357,1,1,2,2,1,1,null,ORD-001364,2025-03-27,PO-01364,284.48,28.45,14.35,20.31,1463.1,142.25,5,2025-03-01,null,SP-022
B001416,1,1,1,1,1,5,null,ORD-001365,2025-03-28,PO-01365,415.88,41.59,6.42,19.59,4378.8,415.9,10,2025-03-06,null,SP-035
B009175,1,1,2,1,1,3,null,ORD-001366,2025-03-26,PO-01366,189.66,18.97,11.68,11.28,1184.1,113.82,6,2025-03-21,null,SP-037
B003837,1,1,3,2,1,7,null,ORD-001367,2025-03-22,PO-01367,428.77,42.88,8.05,41.83,2578.92,257.28,6,2025-03-28,null,SP-014
B005142,1,1,1,1,1,6,null,ORD-001368,2025-03-26,PO-01368,175.89,17.59,14.86,23.96,1186.64,123.13,7,2025-03-04,null,SP-010
B002201,1,1,2,1,1,8,null,ORD-001369,2025-03-02,PO-01369,413.39,41.34,10.48,71.96,3827.7,413.4,10,2025-03-13,null,SP-031
B009971,1,1,1,3,1,7,null,ORD-001370,2025-03-19,PO-01370,136.61,13.66,10.78,21.76,1156.59,122.94,9,2025-03-26,null,SP-008
B008960,1,1,3,1,1,8,null,ORD-001371,2025-03-18,PO-01371,190.53,19.05,11.29,3.51,1648.56,152.4,8,2025-03-24,null,SP-006
B003879,1,1,2,1,1,8,null,ORD-001372,2025-03-02,PO-01372,32.97,3.3,10.39,6.12,30.15,3.3,1,2025-03-23,null,SP-038
B003418,1,1,2,1,1,1,null,ORD-001373,2025-03-13,PO-01373,110.22,11.02,17.61,13.6,215.28,22.04,2,2025-03-27,null,SP-010
B005826,1,1,3,1,1,7,null,ORD-001374,2025-03-22,PO-01374,211.78,21.18,18.34,38.55,972.05,105.9,5,2025-03-26,null,SP-007
B006805,1,1,1,1,1,7,null,ORD-001375,2025-03-03,PO-01375,490.88,49.09,11.39,2.31,537.66,49.09,1,2025-03-06,null,SP-029
B005147,1,1,3,2,1,3,null,ORD-001376,2025-03-11,PO-01376,385,38.5,12.5,15.25,2449.5,231,6,2025-03-21,null,SP-014
B009958,1,1,3,1,1,4,null,ORD-001377,2025-03-07,PO-01377,259.35,25.94,9.93,48.83,236.46,25.94,1,2025-03-10,null,SP-001
B004080,1,1,3,1,1,1,null,ORD-001378,2025-03-14,PO-01378,388.3,38.83,15.49,47.32,2278.86,232.98,6,2025-03-26,null,SP-036
B002674,1,1,3,2,1,4,null,ORD-001379,2025-03-16,PO-01379,168.19,16.82,16.86,30.47,463.62,50.46,3,2025-03-06,null,SP-006
B001525,1,1,2,1,1,7,null,ORD-001380,2025-03-02,PO-01380,297.89,29.79,15.57,42.08,285.6,29.79,1,2025-03-19,null,SP-021
B004789,1,1,1,2,1,3,null,ORD-001381,2025-03-04,PO-01381,396.01,39.6,10.1,6.91,1286.1,118.8,3,2025-03-06,null,SP-037
B006575,1,1,2,3,1,9,null,ORD-001382,2025-03-15,PO-01382,39.03,3.9,6.83,2.17,163.04,15.6,4,2025-03-25,null,SP-006
B008886,1,1,3,3,1,1,null,ORD-001383,2025-03-25,PO-01383,289.76,28.98,15.76,55.23,527.02,57.96,2,2025-03-22,null,SP-013
B006884,1,1,3,2,1,7,null,ORD-001384,2025-03-20,PO-01384,471.05,47.11,10.3,23.02,2475.7,235.55,5,2025-03-22,null,SP-006
B006185,1,1,3,3,1,7,null,ORD-001385,2025-03-07,PO-01385,248.54,24.85,17.3,47.5,2033.01,223.65,9,2025-03-12,null,SP-009
B006968,1,1,3,2,1,8,null,ORD-001386,2025-03-14,PO-01386,171.02,17.1,6.52,2.48,1670.76,153.9,9,2025-03-12,null,SP-005
B007487,1,1,3,3,1,5,null,ORD-001387,2025-03-26,PO-01387,419.26,41.93,5.72,56.99,2021,209.65,5,2025-03-15,null,SP-027
B008650,1,1,1,1,1,7,null,ORD-001388,2025-03-26,PO-01388,304.22,30.42,12.76,33.72,1203.68,121.68,4,2025-03-10,null,SP-007
B001694,1,1,2,2,1,4,null,ORD-001389,2025-03-12,PO-01389,111.89,11.19,8.62,3.32,479.04,44.76,4,2025-03-20,null,SP-036
B006314,1,1,2,3,1,3,null,ORD-001390,2025-03-16,PO-01390,273.12,27.31,19.92,29.07,2442.24,245.79,9,2025-03-26,null,SP-016
B005476,1,1,1,2,1,2,null,ORD-001391,2025-03-22,PO-01391,103.13,10.31,6.31,20.27,559.02,61.86,6,2025-03-14,null,SP-008
B006093,1,1,1,3,1,3,null,ORD-001392,2025-03-04,PO-01392,462.64,46.26,9.84,30.71,4303.71,416.34,9,2025-03-01,null,SP-023
B009848,1,1,2,2,1,1,null,ORD-001393,2025-03-22,PO-01393,11.56,1.16,7.62,2.08,106.4,11.6,10,2025-03-26,null,SP-025
B005489,1,1,3,2,1,7,null,ORD-001394,2025-03-13,PO-01394,481.31,48.13,14.31,68.38,4610.6,481.3,10,2025-03-09,null,SP-007
B003080,1,1,3,2,1,9,null,ORD-001395,2025-03-25,PO-01395,77.12,7.71,9.52,3.49,406.7,38.55,5,2025-03-11,null,SP-009
B001480,1,1,3,1,1,9,null,ORD-001396,2025-03-07,PO-01396,29.64,2.96,10.3,3,266.4,26.64,9,2025-03-25,null,SP-011
B004543,1,1,3,2,1,1,null,ORD-001397,2025-03-07,PO-01397,337.03,33.7,15.61,62.26,2776.23,303.3,9,2025-03-19,null,SP-022
B005444,1,1,3,2,1,9,null,ORD-001398,2025-03-01,PO-01398,389.63,38.96,13.01,34.14,788.9,77.92,2,2025-03-06,null,SP-033
B005359,1,1,3,1,1,8,null,ORD-001399,2025-03-11,PO-01399,69.41,6.94,13.02,9.95,132.8,13.88,2,2025-03-16,null,SP-030
B007863,1,1,2,1,1,1,null,ORD-001400,2025-03-11,PO-01400,195.68,19.57,14.32,0.37,214.88,19.57,1,2025-03-26,null,SP-037
B009476,1,1,1,1,1,7,null,ORD-001401,2025-03-01,PO-01401,393.96,39.4,19.58,32.25,1604.44,157.6,4,2025-03-13,null,SP-013
B009663,1,1,1,1,1,8,null,ORD-001402,2025-03-17,PO-01402,354.44,35.44,9.49,58.39,2651.92,283.52,8,2025-03-20,null,SP-009
B003803,1,1,2,2,1,7,null,ORD-001403,2025-03-23,PO-01403,142.48,14.25,7.65,8.98,147.75,14.25,1,2025-03-21,null,SP-019
B009815,1,1,1,3,1,8,null,ORD-001404,2025-03-04,PO-01404,182.07,18.21,18.13,27.85,1207.01,127.47,7,2025-03-01,null,SP-031
B003985,1,1,2,3,1,4,null,ORD-001405,2025-03-10,PO-01405,239.53,23.95,9.99,11.32,2269.44,215.55,9,2025-03-28,null,SP-039
B008850,1,1,1,2,1,6,null,ORD-001406,2025-03-20,PO-01406,134.77,13.48,19.57,12.13,1361.2,134.8,10,2025-03-28,null,SP-033
B002777,1,1,1,1,1,5,null,ORD-001407,2025-03-05,PO-01407,352.24,35.22,17.35,25.94,3615.2,352.2,10,2025-03-16,null,SP-013
B008301,1,1,2,3,1,2,null,ORD-001408,2025-03-13,PO-01408,359,35.9,9.56,7.21,775.38,71.8,2,2025-03-11,null,SP-016
B003215,1,1,3,2,1,7,null,ORD-001409,2025-03-23,PO-01409,30.96,3.1,14.24,3.4,30.66,3.1,1,2025-03-03,null,SP-038
B002310,1,1,3,2,1,4,null,ORD-001410,2025-03-25,PO-01410,243.56,24.36,14.67,34.69,1399.38,146.16,6,2025-03-19,null,SP-001
B001334,1,1,2,3,1,2,null,ORD-001411,2025-03-20,PO-01411,218.15,21.82,9.08,34.36,616.83,65.46,3,2025-03-21,null,SP-039
B007559,1,1,2,3,1,2,null,ORD-001412,2025-03-06,PO-01412,406.34,40.63,5.72,44.03,3223.52,325.04,8,2025-03-17,null,SP-024
B006219,1,1,2,3,1,7,null,ORD-001413,2025-03-12,PO-01413,187.14,18.71,9.94,36.95,337.8,37.42,2,2025-03-08,null,SP-018
B009252,1,1,2,2,1,9,null,ORD-001414,2025-03-08,PO-01414,369.8,36.98,10.51,70.39,3027.51,332.82,9,2025-03-12,null,SP-002
B005340,1,1,1,2,1,8,null,ORD-001415,2025-03-28,PO-01415,41.25,4.12,6.91,6.54,349.47,37.08,9,2025-03-24,null,SP-018
B005986,1,1,2,1,1,1,null,ORD-001416,2025-03-10,PO-01416,471.36,47.14,8.59,65.52,1811.92,188.56,4,2025-03-26,null,SP-028
B009753,1,1,3,1,1,8,null,ORD-001417,2025-03-05,PO-01417,214.88,21.49,18.06,20.21,1945.44,193.41,9,2025-03-16,null,SP-021
B003555,1,1,1,3,1,7,null,ORD-001418,2025-03-28,PO-01418,91.75,9.18,9.78,11.12,718.48,73.44,8,2025-03-11,null,SP-025
B003111,1,1,1,2,1,2,null,ORD-001419,2025-03-16,PO-01419,171.68,17.17,19.15,22.62,1329.84,137.36,8,2025-03-12,null,SP-028
B005245,1,1,2,2,1,3,null,ORD-001420,2025-03-12,PO-01420,368.78,36.88,11.28,7.32,1195.02,110.64,3,2025-03-21,null,SP-037
B007451,1,1,1,1,1,3,null,ORD-001421,2025-03-08,PO-01421,127.05,12.71,14.74,18.97,1087.11,114.39,9,2025-03-15,null,SP-032
B007695,1,1,1,1,1,6,null,ORD-001422,2025-03-11,PO-01422,292.93,29.29,13.68,24.26,1787.76,175.74,6,2025-03-13,null,SP-014
B006050,1,1,3,2,1,4,null,ORD-001423,2025-03-02,PO-01423,437.38,43.74,18.39,47.15,867.94,87.48,2,2025-03-02,null,SP-027
B003238,1,1,3,2,1,3,null,ORD-001424,2025-03-06,PO-01424,345.46,34.55,7.71,6.12,373.89,34.55,1,2025-03-11,null,SP-008
B002482,1,1,1,1,1,6,null,ORD-001425,2025-03-26,PO-01425,483.25,48.33,17.62,59.89,4716.9,483.3,10,2025-03-11,null,SP-020
B006713,1,1,3,2,1,8,null,ORD-001426,2025-03-14,PO-01426,238.21,23.82,6.77,17.19,1958.72,190.56,8,2025-03-03,null,SP-026
B005239,1,1,3,1,1,1,null,ORD-001427,2025-03-11,PO-01427,197.77,19.78,14.49,25.09,1924.6,197.8,10,2025-03-03,null,SP-039
B009463,1,1,1,2,1,3,null,ORD-001428,2025-03-25,PO-01428,387.36,38.74,18.19,46.19,3039.28,309.92,8,2025-03-23,null,SP-001
B009688,1,1,2,3,1,4,null,ORD-001429,2025-03-11,PO-01429,17.07,1.71,7.23,1.02,17.76,1.71,1,2025-03-23,null,SP-008
B001087,1,1,1,1,1,1,null,ORD-001430,2025-03-01,PO-01430,309.33,30.93,5.2,8.01,2990.25,278.37,9,2025-03-21,null,SP-006
B006487,1,1,2,1,1,8,null,ORD-001431,2025-03-19,PO-01431,336.91,33.69,18.74,38.73,2654.96,269.52,8,2025-03-18,null,SP-002
B002047,1,1,1,2,1,6,null,ORD-001432,2025-03-17,PO-01432,247.02,24.7,17.7,32.19,1197.65,123.5,5,2025-03-20,null,SP-020
B001825,1,1,3,3,1,2,null,ORD-001433,2025-03-14,PO-01433,20.4,2.04,15.37,0.16,200.52,18.36,9,2025-03-18,null,SP-028
B009679,1,1,3,1,1,9,null,ORD-001434,2025-03-03,PO-01434,190.28,19.03,8.6,5.01,1634.4,152.24,8,2025-03-25,null,SP-022
B002555,1,1,1,2,1,6,null,ORD-001435,2025-03-12,PO-01435,488.37,48.84,10.64,35.06,4017.2,390.72,8,2025-03-02,null,SP-028
B001857,1,1,3,1,1,9,null,ORD-001436,2025-03-13,PO-01436,176.59,17.66,13.44,23.04,1198.47,123.62,7,2025-03-02,null,SP-002
B007496,1,1,2,3,1,4,null,ORD-001437,2025-03-08,PO-01437,154.32,15.43,15.54,27.17,285.16,30.86,2,2025-03-20,null,SP-020
B009289,1,1,3,1,1,5,null,ORD-001438,2025-03-01,PO-01438,68.01,6.8,8.8,1.39,220.26,20.4,3,2025-03-05,null,SP-033
B002162,1,1,3,2,1,5,null,ORD-001439,2025-03-16,PO-01439,292.66,29.27,12.13,1.04,2888.01,263.43,9,2025-03-21,null,SP-020
B002311,1,1,3,3,1,1,null,ORD-001440,2025-03-19,PO-01440,229.85,22.98,10.09,3.72,996.44,91.92,4,2025-03-19,null,SP-001
B002063,1,1,2,1,1,3,null,ORD-001441,2025-03-17,PO-01441,257.33,25.73,17.01,7.93,825.39,77.19,3,2025-03-16,null,SP-020
B006031,1,1,3,1,1,5,null,ORD-001442,2025-03-21,PO-01442,443.42,44.34,18.18,54.47,1299.87,133.02,3,2025-03-28,null,SP-020
B004452,1,1,3,1,1,4,null,ORD-001443,2025-03-04,PO-01443,158.13,15.81,19.8,18.66,155.28,15.81,1,2025-03-17,null,SP-029
B004513,1,1,1,2,1,9,null,ORD-001444,2025-03-14,PO-01444,339.34,33.93,19.14,18.75,3545.2,339.3,10,2025-03-04,null,SP-028
B008971,1,1,1,1,1,8,null,ORD-001445,2025-03-14,PO-01445,341.79,34.18,17.64,36.39,1358.32,136.72,4,2025-03-08,null,SP-035
B005610,1,1,2,1,1,7,null,ORD-001446,2025-03-25,PO-01446,272.41,27.24,7.69,12.85,2007.6,190.68,7,2025-03-05,null,SP-010
B001928,1,1,3,3,1,5,null,ORD-001447,2025-03-22,PO-01447,412.26,41.23,16.35,81.44,2232.3,247.38,6,2025-03-15,null,SP-020
B004072,1,1,2,1,1,4,null,ORD-001448,2025-03-18,PO-01448,151.67,15.17,18.03,10.45,156.39,15.17,1,2025-03-13,null,SP-024
B005191,1,1,2,3,1,9,null,ORD-001449,2025-03-27,PO-01449,89.41,8.94,9.87,8.19,631.12,62.58,7,2025-03-23,null,SP-037
B006107,1,1,1,3,1,6,null,ORD-001450,2025-03-16,PO-01450,294.72,29.47,10.44,8.69,946.5,88.41,3,2025-03-19,null,SP-030
B004360,1,1,2,1,1,2,null,ORD-001451,2025-03-27,PO-01451,252.03,25.2,9.49,24.26,1264.85,126,5,2025-03-11,null,SP-039
B006340,1,1,1,1,1,7,null,ORD-001452,2025-03-11,PO-01452,209.98,21,7.41,13.68,1738.4,168,8,2025-03-04,null,SP-031
B006610,1,1,1,3,1,7,null,ORD-001453,2025-03-28,PO-01453,109.19,10.92,10.39,4.89,345.66,32.76,3,2025-03-28,null,SP-008
B001980,1,1,3,3,1,8,null,ORD-001454,2025-03-26,PO-01454,419.66,41.97,11.29,75.81,2314.92,251.82,6,2025-03-06,null,SP-033
