ASIN,RetailerId,CurrencyId,ProductId,PaymentTypeId,CustomerId,StatusId,GiftId,Order ID,Order Date,Purchase Order Number,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal Tax,Quantity,Ship Date,Item Serial Number
6e896d9e-c,2,3,4,2,9,9,null,304b11c8,2022-04-01,d95673ad-9dd,297.89,49.36,17.9,9.11,163.67,17.15,4,2022-04-05,349af70b-69b1-4
3e0a794e-1,4,3,18,4,4,17,null,5f9ad8a0,2024-12-25,897a0b32-3fc,486.72,43.06,0.42,15.05,447.45,18.09,3,null,0e6e24b1-74a4-4
6355fd23-3,2,1,20,1,12,10,null,3bbf3cea,2023-02-10,03ee751c-313,278.43,3.9,2.98,21.35,383.15,5.71,3,2023-02-14,a06aedb9-6cdb-4
b1e680f4-a,3,3,2,4,2,10,null,b50ec830,2024-04-16,54a4ce39-8c8,470.8,17.51,0.77,29.15,159.08,12.81,1,2024-04-23,76f02471-330e-4
7f7d05d1-8,5,2,19,3,11,12,null,0cb74aab,2023-12-14,cc2749aa-da1,180.23,7.56,16.18,4.58,212.82,47.23,3,2023-12-16,bf8bf442-6a03-4
11d3f418-8,2,3,12,4,10,1,null,fbed118c,2025-01-21,504d30e2-088,344.92,47.15,10.38,13.26,133.25,3.82,5,2025-01-29,72a671ea-fe53-4
0177efb3-6,3,1,19,4,17,13,65,e6bde274,2022-08-31,0980cf60-aca,115.17,23.15,3.39,4,274.93,13.58,5,null,c597d65e-0151-4
3deeb4cb-3,4,4,17,3,7,5,null,c69a68fe,2023-09-18,6de00b33-d1b,465.43,1.96,1.48,2.3,419.1,2.01,1,2023-09-20,f406bafd-18fb-4
8f813f07-0,3,1,12,4,17,15,88,b179b4c8,2024-12-12,d99d123e-2b1,252.34,3.46,1.3,6.29,300.06,31.03,5,2024-12-21,dd394778-f790-4
5cf510c6-8,4,3,17,1,3,7,null,be0390c0,2024-03-17,97949f03-8a0,254.87,8.98,5.9,29.15,209.34,38.39,5,2024-03-26,171699b8-5815-4
ea97675b-0,5,2,11,3,5,16,null,1970832d,2023-10-09,b56c6bd8-eda,185.8,39.44,3.27,10.8,61.69,25.95,1,2023-10-10,cad39c0b-2723-4
a6b24991-f,4,4,17,1,22,7,null,2a28108a,2023-10-29,eda16398-b96,429.02,27.53,5.59,25.24,270.99,3.14,1,2023-11-06,b359a547-a844-4
b2bc12b7-0,3,1,3,1,11,3,null,b01e50e3,2024-08-24,ddabacd8-10c,326.34,1.89,14,20.71,405.53,3.27,3,2024-09-01,264caec2-8011-4
b42fc8f5-7,1,2,15,1,14,13,null,27fe0493,2023-11-19,0d6ab21f-062,239.77,35.49,6.54,17.64,167.47,35.23,2,2023-11-28,c0487f56-b34a-4
de710fd7-e,2,1,5,2,12,7,34,3e70655c,2024-04-03,2cad9bbd-67d,150.07,22.61,4.83,14.54,471.32,27.87,2,2024-04-07,4933ff2e-632b-4
35406834-a,2,2,10,4,12,11,null,e2ef4920,2024-01-17,df499c60-c32,388.94,2.15,0.58,19.99,565.99,33.48,4,null,2892ff05-890a-4
b44d770d-5,2,2,3,4,9,18,84,84152dad,2024-12-06,4343ea6a-937,465.8,48.47,18.83,25.65,220.67,44.9,3,null,7f326a56-2c71-4
f02321f7-d,1,5,8,1,12,16,66,48b4b9fa,2024-09-16,f9847f7b-d58,103.74,25.89,10.21,27.91,434.58,22.03,5,2024-09-22,82d7f0aa-a0b4-4
42a731d7-0,5,1,7,3,9,11,null,8570f60e,2023-09-14,d18c1f61-223,200.1,32.95,16.52,23.16,232.45,5.85,4,2023-09-20,951b9124-f8cd-4
8fea99ca-0,4,2,10,4,3,9,null,2a267f80,2022-12-04,3c90a03a-63b,113.02,12.28,12.81,8.24,512.45,43.77,3,null,76af799b-2189-4
15a232ab-d,5,1,8,1,2,4,null,05782e2b,2023-11-16,94f7a20f-c1e,287.1,22.3,0.25,11.6,482.2,20.77,3,2023-11-22,320564cf-d797-4
676b8f35-9,1,5,2,4,19,12,null,daa93ef5,2023-03-08,0df37431-725,496.21,25.5,0.69,6.05,54.56,22.51,1,2023-03-14,46b3e73a-aff8-4
211c1fc5-9,3,3,19,3,6,19,63,776b0914,2023-08-04,7bcdb0cb-7da,408.78,12.61,3.14,18.5,406.19,3.79,2,2023-08-13,09709b04-3cb1-4
b8140b11-4,3,4,14,1,24,10,118,41e24ee9,2023-04-19,38082330-21b,349.88,8.79,5.27,13.02,437.93,15.76,2,2023-04-28,d9ddfaba-0d9a-4
64ed76db-c,2,3,13,2,18,4,59,f62cf555,2024-10-26,a60276c0-ffd,277.43,29.79,14.24,1.38,352.76,23.77,3,2024-10-30,eb865a98-d9db-4
07930f28-b,5,4,16,1,13,1,null,209e47fa,2025-02-11,902864cc-43d,418.4,26.06,3.09,2.36,418.03,5.85,3,null,c0d2211b-90b2-4
6f1d9cc8-c,5,1,13,4,13,1,null,4e40edc9,2023-07-03,3672cc15-fa2,125.1,24.76,9.19,25.26,590.21,21.41,3,2023-07-11,8e1aef71-147d-4
1e6fbed2-5,5,1,19,2,2,5,114,29424397,2024-12-28,67de8733-c5f,155,7.93,17.09,14.42,294.99,14.57,4,2025-01-06,b1c64d87-9022-4
1fd910d7-9,5,5,4,1,13,20,118,448b4a0a,2024-12-14,139cd8b7-d2b,28.71,45.44,9.9,23.08,176.54,37.18,4,2024-12-17,ed8f78ce-a3c8-4
3938d83a-3,2,4,13,3,1,15,81,7757d851,2024-09-12,5211b03a-b44,225.61,22.64,2.83,24.25,571.25,21.7,4,2024-09-18,89741b50-f8d6-4
1c505a9c-c,5,4,2,4,13,6,null,37f16fde,2023-09-14,1e4d2c95-f5b,208.76,7.25,16.93,25.4,22.74,4.64,4,2023-09-22,a5c9d2d0-c717-4
9d45e7f7-b,2,5,18,3,1,6,34,93a413f7,2022-11-29,e7c0e673-8a0,251.23,25.99,10.01,4.44,477.14,6.64,1,null,f192070d-af0c-4
b26cc0b2-3,5,2,10,3,11,9,null,45d6f52d,2022-05-10,56e9054a-151,230.28,17.77,17.08,26.2,507.59,6.67,1,2022-05-20,d537fc26-b154-4
46901511-b,3,4,10,1,8,8,null,84724ace,2023-04-28,d2beab9e-820,234.81,26.66,0.93,3.18,225.88,49.07,4,2023-05-03,476f8c42-e355-4
48dda05d-e,1,2,10,3,11,12,null,d5ae8641,2023-11-17,62a7399f-a62,46.05,9.95,0.36,18.17,167.46,44.32,1,2023-11-20,46b0b929-e962-4
b7fd2ac2-d,1,4,17,2,10,13,120,e0b62b8d,2024-11-12,6d6ab841-753,437.12,20.72,16.8,10.92,591.94,22.02,2,2024-11-18,8f5ff148-2ebf-4
7a26967d-e,3,3,3,2,15,19,null,2dc92329,2023-09-23,02db3f9a-ee6,52.75,8.56,13.2,7.25,469.02,35.88,4,2023-10-03,fbac8be1-597a-4
61935316-8,1,1,8,4,6,17,105,9464afb7,2025-01-22,84945e3c-78a,296.8,38.45,14.67,18.07,136.44,37.88,4,null,1add1b2e-6918-4
e9d41cca-2,1,3,7,2,25,13,null,7d98a9b7,2024-01-17,dbadba8f-2f4,267.06,34.43,19.22,6.77,532.62,37.2,4,2024-01-25,66bc0f40-66f1-4
22a0aba6-1,2,2,12,2,25,1,48,03911b76,2023-12-22,9a8a1617-c07,344.18,29.21,10.53,28.04,482.29,8.07,1,2024-01-01,bfa9e981-fad5-4
a8e80bad-3,1,3,15,4,8,5,null,f97ce32b,2023-10-03,8174ae19-c52,139.51,27.61,4.5,16.13,513.84,43.31,4,null,6e5ebae6-36fc-4
663d9266-3,2,4,19,1,20,17,111,1fcefd11,2023-08-09,8d2ece3e-465,195.69,5.43,17.98,2.14,537.08,8.25,3,2023-08-16,61a2b7a6-68b8-4
202f0748-7,3,5,8,3,16,4,80,6b9f3edd,2024-10-23,ee178f17-3c6,473.24,14.22,3.54,7.36,227.69,47.56,4,2024-11-02,f1b8cf3f-1e6e-4
2ade5677-6,5,5,1,1,20,9,null,68304dd0,2024-03-17,2d1f5ebc-f8b,56.31,37.78,10.01,11.79,522.49,14.53,1,2024-03-26,5cfbea9f-8095-4
385ab55b-a,3,1,2,2,9,3,null,c5ec8601,2023-08-13,e36a2261-aa7,322.73,29.25,4.33,16.29,432.86,1.32,5,2023-08-14,9eb82312-b4c4-4
20fcaa63-6,4,5,20,1,13,3,null,3e4a8449,2022-07-23,002b067f-101,176.49,46.48,9.52,28.23,574.85,1.66,3,2022-07-30,b3879a31-4cf6-4
4ef5807b-b,4,4,12,4,16,4,71,c0f2952a,2023-06-10,116a47e6-32f,140.76,48.21,19.55,12.25,375.97,46.62,3,2023-06-16,256c227b-3b86-4
92846664-7,4,4,10,3,8,17,null,de0cc435,2023-07-01,2ef2ec22-991,208.93,37.42,10.31,3.49,452.84,7.63,4,2023-07-08,902dc0e3-26bf-4
563c415d-0,1,3,1,2,19,5,58,0cbcc65e,2023-09-05,be89f653-690,141.02,24.12,8.66,23.82,591.66,1.46,4,2023-09-07,d0cc0cad-972c-4
5d556100-7,2,1,9,3,5,5,null,c1025f84,2024-04-29,c89a3b36-838,61.23,49.68,0.87,23.15,211,3.74,3,2024-05-02,4a7fa773-4f13-4
82a846f0-b,2,4,19,1,16,17,114,14343f7b,2024-08-12,1a7b3c6b-3a5,318.24,43.66,19.87,17.83,124.38,41.96,3,null,f4a51fc5-c562-4
907cbe1c-7,5,3,7,4,8,13,null,5ad97650,2024-03-20,35d67679-783,463.35,16.57,4.34,29.41,91.25,2.69,2,null,2635e3e7-5165-4
c6d2a701-6,5,3,13,1,8,5,114,dfab646a,2022-08-04,aa26e5ae-938,182,37.72,18.94,22.7,172.86,3.48,1,null,cc8cb1ed-c5eb-4
85437933-f,3,5,13,2,17,8,null,08e5e3f8,2022-04-23,a71c1990-c61,87.66,46.11,7.85,12.58,432.48,25.91,4,2022-04-27,a1af38d8-add9-4
bbd536bf-e,1,3,8,2,1,13,null,17eabd98,2023-07-21,67a74035-340,100.82,25.55,8.71,18.84,599.98,7.77,4,2023-07-27,bc4c7171-b707-4
5ec68edf-f,2,4,5,4,5,19,66,b8727d16,2024-11-02,c1589060-6d8,477.47,35.38,17.75,5.66,323.64,16.94,5,2024-11-07,b8d194cb-2c06-4
aaeed779-9,3,3,10,3,21,11,86,f38260ea,2024-07-02,25ca1f12-d20,385.54,7.08,15.58,24.31,302.73,42.76,2,2024-07-03,e26ca509-09a7-4
78d4103d-2,4,3,15,4,2,3,null,1bf78fbb,2024-01-07,6d8f8dc4-e47,133.92,25.82,4.51,0.21,271.98,43.5,1,2024-01-17,7cf517a5-ed3e-4
9eb0d72f-e,1,5,5,4,15,3,null,924b8f5c,2024-02-01,6817aa31-aa7,446.04,18.05,11.89,21.35,242.47,14.8,4,2024-02-05,0e679cf5-af60-4
fd03852c-3,1,4,4,4,16,18,110,5a6b8ffb,2023-06-19,84bf5172-420,362.85,4.82,13.77,9.43,145.72,30.41,3,2023-06-26,047f60ca-2af5-4
61a0e744-b,2,5,20,1,4,18,null,45ac96a0,2025-02-15,3079fbbe-202,320.11,14.14,19.61,12.26,391.82,26.83,3,2025-02-24,06ab0eab-56d2-4
4098add6-3,5,2,11,2,5,8,95,87ab4b39,2024-07-11,5beb2a27-fa9,422.7,10.26,4.77,2.2,45.56,43.06,1,null,41a28d0c-eab3-4
d3bc0d84-3,2,4,16,1,11,3,39,a526f35d,2023-02-18,df6d487c-7b7,41.33,8.05,4.63,25.98,413.86,29.9,2,2023-02-28,e44a704e-a461-4
fb4da398-c,1,4,11,3,12,5,null,d8afbe29,2023-01-18,536bc093-e53,473.9,37.67,4.29,24.85,583.32,15.73,1,null,d3f08a89-6964-4
f11eacd9-b,4,4,19,2,11,17,60,ace67b0a,2024-06-22,f57cc0e0-f8a,159.04,3.14,3.29,5.87,154.99,7.13,5,2024-06-27,bd4f77eb-d46d-4
e29936b3-6,3,2,5,1,5,19,90,7fc9d902,2022-06-08,6b0ec987-200,177.04,17.72,16.35,9.51,111.34,31.25,1,2022-06-16,9984530e-6a69-4
0e2ea72a-9,5,4,12,4,6,3,42,76bb922f,2022-06-29,534d2bc4-bb4,485.15,43.04,5.23,28.75,260.24,38.45,4,2022-07-08,ef0a7866-7b68-4
8843082e-8,5,3,16,1,10,18,84,3b1e8141,2022-07-30,ea21022f-4ae,461.97,12.33,7.05,22.67,493.12,13.87,5,2022-08-04,022e2533-3cac-4
d4ec7618-d,4,3,4,2,17,3,66,d366d583,2023-03-10,de6a089e-467,63.31,38.32,2.7,7.44,94.03,34.22,1,2023-03-13,27688598-c2c5-4
a87fc71d-4,2,4,13,3,14,8,null,d0916d73,2025-03-04,fb248e51-8f0,223.95,4.3,9.41,22.01,473.71,13.29,1,2025-03-06,d8586bed-5328-4
514a6681-7,1,5,1,3,11,3,null,acc64da6,2023-11-03,a983f397-ce2,21.04,21.33,16.07,28.51,352.05,41.96,4,2023-11-12,9d6dea31-cfb4-4
aaa10eec-9,1,4,1,3,20,15,null,335e1a39,2022-04-19,cb372376-a4c,488.57,47.87,17.67,13.01,591,24.26,1,2022-04-27,f42aa1db-d06d-4
28e3205a-1,5,2,3,2,24,8,null,fb9ffe7a,2024-01-04,341191d2-609,152.12,49.78,6.23,9.53,454.25,39.8,2,2024-01-10,42fded8d-3508-4
6df836b7-8,4,5,1,1,18,9,57,676a45f6,2024-06-10,bc871f24-20f,192.52,14.33,0.75,14.22,219.17,20.46,1,null,5994c32a-4e51-4
cd0ada83-f,4,2,15,4,23,5,null,7e2c83f3,2024-07-08,16f5d38a-99d,453.71,19.38,1.54,11.45,571.89,35.97,3,2024-07-17,1d82139d-ca46-4
110bdeaa-4,1,1,13,4,6,11,62,49ebb095,2023-12-05,16c0eb77-cd1,127.28,14.17,7.91,23.56,221.67,14.24,4,2023-12-12,c6fe006d-5d7e-4
e79a6acd-4,5,5,3,4,13,15,113,429ace24,2023-03-02,89c4abfb-39c,135.08,28.15,18.49,12.7,56.14,25.28,2,2023-03-04,7fb9a7fb-f529-4
9ce5ad2e-d,5,1,14,3,1,20,null,4eb02383,2024-07-18,676947cc-1ea,176.64,49.6,4.65,14.45,64.92,2.12,5,2024-07-26,8d4c6d84-f2f6-4
c1dcc3bf-3,1,4,12,2,12,15,70,82ce8925,2024-03-25,33998d68-15c,124.03,10.68,8.14,17.93,214.87,17.55,3,2024-04-02,c605b408-8ed9-4
f1f7b925-b,2,1,10,4,6,1,46,94005806,2024-12-09,c8e9b21d-b05,458.37,48.85,2.41,22.84,273.56,7.29,5,2024-12-14,19be4e56-2ae6-4
f4ce8a65-f,2,2,11,4,22,17,80,8e4a554a,2023-10-10,efca6c04-3f7,451.05,49.06,12.06,13.02,351.68,22.8,3,2023-10-18,8d4a5508-54af-4
80bd759e-2,4,5,18,1,20,12,null,7666027f,2022-06-18,390d2daa-0af,421.64,43.94,17.26,25.47,510.63,13.56,1,2022-06-22,63d3416e-7288-4
07c7079e-3,1,3,10,1,19,6,null,c960e346,2022-09-08,a5585a78-8d5,46.33,45.89,5.74,24.25,454.52,18.73,3,2022-09-09,0e88919a-b61d-4
c01e6768-7,5,4,3,3,2,19,null,65706f12,2024-11-24,8e41602c-f18,5.62,48.58,17.33,9.72,130.63,1.32,5,2024-11-28,17fee27d-14a9-4
c3edfcf5-6,2,3,5,1,6,16,null,300572fb,2023-02-11,8f8b7821-dd6,48.94,8.3,19.17,14.58,389.7,39.88,3,2023-02-12,03895cbe-0431-4
a9cd02cd-7,2,2,14,2,9,3,null,030cfbbc,2024-08-23,635c77e4-591,432.04,33.04,15.6,1.56,199.17,12.33,5,2024-08-25,42057c20-8b6d-4
15db688b-f,1,5,16,1,21,12,null,4152796c,2023-09-21,67741193-213,271.88,47.03,16.48,4.17,264.72,37.68,5,2023-09-30,d5213fd7-4fd1-4
8787be93-7,2,3,11,1,5,3,null,9cd3b27b,2023-04-23,4cca514a-d4d,99.09,34.84,14.37,26.35,431.55,25.72,3,2023-05-02,60483a45-f281-4
0d3017f5-5,1,1,14,3,23,2,68,c2251b36,2022-04-09,a4057388-978,35.76,13.56,14.25,14.65,83.23,28.88,4,2022-04-16,39fbb190-909a-4
8824924e-1,1,4,14,1,16,11,null,c1b1fd6e,2022-11-12,83bb0ebc-cca,233.32,13.73,0.37,12.03,163.51,46.98,2,null,2c701186-556d-4
f463d02d-e,3,1,20,2,20,14,116,ed6ba71c,2022-07-08,27a426cd-706,398.87,13.14,4.76,24.94,335.67,30.28,2,2022-07-13,2bf63b9b-8924-4
f04e01f4-c,1,5,11,3,3,17,null,6012af53,2024-01-15,723cbcac-ade,368.67,25.75,10.14,10.34,311.58,38.32,3,2024-01-23,23143bb5-2bb5-4
dc55df56-d,5,4,11,3,13,19,104,43da81b3,2024-06-02,3d37f2c0-e29,436.76,16.93,7.01,20.41,283.11,36.11,5,2024-06-10,a0755e05-ace0-4
f4c3c239-3,3,1,8,2,3,10,34,17a8767b,2022-12-08,cd3dca1b-14a,182.62,1.63,13.61,23.44,524.08,13.43,4,null,a4a65b7e-1777-4
0cbefbfc-a,1,4,12,4,25,9,null,abdcd139,2022-07-22,bbbac1d0-d59,80.67,1.3,12.59,7.76,588.6,11.33,2,null,67d0471a-8905-4
39ee57c8-5,2,5,12,3,12,18,120,97d159e6,2023-04-05,62c6ab0c-a59,425.49,21.34,14.52,25.73,516.83,46.93,1,2023-04-10,27848450-4506-4
479f7e8f-3,5,2,6,1,17,14,null,620a5bd1,2024-11-02,a29f00b3-939,51.62,25.51,11.34,5.32,299.26,30.7,2,2024-11-07,e2b3e39b-d69e-4
0456a1d5-c,5,4,15,4,4,4,34,66f88bd2,2022-07-06,d33ab923-741,22.48,30.77,2.67,23.17,60.7,22.89,1,null,a40612d9-4c00-4
e7f2d0a3-b,1,3,1,1,2,10,null,ea53a788,2024-05-02,04e3de86-a9c,252.8,45.99,8.26,29.5,199.72,31.89,1,2024-05-03,98c633b4-03a5-4
be4e6dc9-8,2,3,18,2,4,6,null,11c70e83,2023-05-26,a6bf9f59-bba,36.55,10.99,19.76,20.72,311.25,34.02,2,null,2f2002ef-f36c-4
50b526d5-e,2,1,8,1,7,16,45,70873706,2025-03-03,b0fd49e6-0b2,432.84,45.73,5.57,26.21,417.11,4.77,5,2025-03-13,865d0a2c-982f-4
9efb5022-e,4,1,2,1,2,20,null,32b34613,2023-11-11,2f8594b7-276,351.99,1.55,12.36,0.84,202.46,29.91,1,2023-11-16,5a026576-cc6f-4
db97361e-4,5,1,12,1,14,14,38,07417b34,2023-03-20,450bca67-dda,225.6,19.18,11.3,20.62,127.53,45.21,1,null,0bf9cf44-a8b0-4
5ed58af3-4,3,3,7,1,17,16,93,7087d386,2023-12-11,d066166a-346,336.9,16.53,12.48,19.74,320.34,9.25,2,2023-12-16,8ef2b754-df98-4
6ae2b5d4-c,5,4,4,1,18,3,63,cd1333a1,2023-01-14,eb0299fa-39f,243.07,31.07,10.58,10.93,263.94,36.92,4,2023-01-16,b6901a7d-62d7-4
9bae3f93-3,1,1,9,2,23,17,null,cf543a42,2022-09-17,3a0fc71a-050,386.5,15.87,16.14,17.1,580.11,9.17,1,2022-09-22,b458001d-93bc-4
7081700a-e,2,3,8,3,13,2,83,4bf7930b,2023-02-27,b88f8035-e71,63.58,40.66,13.04,10.33,569.67,31.41,1,2023-03-05,2a8869a3-20f6-4
68f23512-e,2,5,3,1,10,1,null,a140a181,2024-12-11,16612450-dc8,454.91,20.31,8.7,13.58,250.42,40.85,1,null,559a7e05-e9b4-4
c51d1ac2-6,2,1,1,4,8,5,null,323e5c0d,2025-02-15,10cfe885-c86,395.46,40.75,8.43,22.7,221.86,48.79,1,2025-02-16,f8b2ab41-5c70-4
cae1b74b-9,5,2,5,4,7,6,null,11a026a2,2022-10-09,71e26cfe-759,360.56,29.06,13.64,16.21,360.85,21.4,3,2022-10-14,21b23821-6fac-4
7e5ccf80-0,4,1,12,1,1,13,35,527b0ec5,2024-01-11,bf0c4031-ed4,313.39,29.67,19.64,28.91,297.48,23.51,1,2024-01-12,4cb1d0d6-80c4-4
21301233-8,5,3,1,3,22,15,null,0d6d422a,2023-08-23,0ef93b7f-097,109.39,34.16,12.62,23.18,493.5,46.41,4,2023-08-28,f44df7a9-6aab-4
6a4e0bc9-2,4,4,15,3,5,12,62,11d6efa9,2023-08-13,593073d5-f7f,305.18,2.29,16.12,1.83,64.7,9.77,4,2023-08-19,d113b028-3144-4
66b43d25-4,5,5,11,1,8,14,59,482f8355,2022-10-10,ec95c3f0-1b1,37.75,35.77,9.3,25.36,448.35,33.03,3,null,37577b32-9656-4
d6f6c0f8-f,3,5,9,4,13,11,48,239a3a73,2023-01-22,d619e1e6-da3,201.76,34.53,12.57,20.91,479.8,39.95,4,null,e640ae18-c1b3-4
d167003b-e,5,3,5,2,15,14,null,017e5a6a,2023-04-15,80ae491e-9ce,204.35,30.62,13.28,24.18,552.05,49.47,3,2023-04-22,ede34688-979e-4
4b53a9a7-8,3,2,8,4,10,17,null,7c69f7bf,2025-02-02,d07dd759-483,146.82,40.45,17.68,16.93,203.36,11.13,3,2025-02-03,6cccffce-e9f8-4
434812bb-5,2,2,4,2,11,3,null,14e49d88,2023-01-24,0d51a7bf-a1c,226.24,34.26,5.46,12.21,319.25,7.21,2,2023-02-03,fb56b3cc-f30c-4
ee1850d3-4,4,2,4,2,16,7,87,ebeee3cf,2022-11-16,5d7f4a0e-6a3,370.35,7.43,19.17,9.61,594.29,17.48,2,2022-11-21,b3f90546-487d-4
efd681e7-2,4,4,18,2,13,18,null,df243900,2024-10-24,e2246067-ece,114.04,16.55,19.5,11.77,258.73,31.42,2,2024-10-25,509a710e-c4c7-4
daa94860-f,2,2,15,3,2,2,105,e029aed1,2022-09-07,7c12620f-858,165.18,39.95,11.78,14,534.42,20.88,1,2022-09-15,5dd62452-3e74-4
6567d063-0,5,1,2,2,23,9,63,eacec8bd,2023-06-26,7515c01d-324,453.28,34.51,2.62,1.11,132.05,25.48,3,2023-06-27,06c13935-7dcb-4
ae068898-2,1,5,8,4,17,10,null,356eeaf6,2023-11-16,60d8e8a4-d7f,200.41,49.66,16.46,10.41,180.74,9.88,5,2023-11-17,b26a455d-aae8-4
8c155df0-5,1,3,19,4,16,12,40,ace6956d,2023-06-24,e92a3e5b-d57,6.14,12.72,2.25,14.54,383.04,11.96,2,2023-06-25,11c9449f-8110-4
e00db504-b,4,1,9,1,22,7,93,ea0f98ae,2024-06-12,a86d524a-947,377.56,32.76,13.15,14.83,163.43,31.38,5,2024-06-18,550f6205-d0f8-4
fc494eb9-9,5,1,14,3,24,1,44,9c34a1fa,2023-01-05,d03e062e-604,326.83,30.5,7.44,3.09,412.34,38.89,4,2023-01-09,b752b574-74c1-4
a4a28f4c-e,3,3,8,1,22,11,106,1d15a5f6,2023-08-21,2da2dfa5-d8c,197.37,43.28,2.25,24.8,384.79,8.16,1,2023-08-26,80906bfa-34e5-4
53d4348d-1,5,1,11,4,7,7,null,ab607146,2023-02-07,47ac4003-1b8,43.16,16.14,11.36,22.17,115.48,4.84,4,2023-02-14,37550e48-9b8a-4
3653d017-5,3,4,7,1,15,14,93,8785cc69,2024-05-05,2353beaa-25b,90.85,36.92,0.03,7.13,41.48,22.85,2,2024-05-08,ce635607-2cf0-4
87901858-3,3,5,6,1,10,1,92,4d2bdce9,2023-08-11,df389f06-133,33.64,10.65,18.7,21.32,213.61,3.47,5,2023-08-12,80e47632-69ab-4
6ed0376e-c,4,2,11,2,23,5,56,8571b0b1,2024-12-08,e0f3a57b-180,92.26,49.91,3.06,8.16,21.97,21.27,4,2024-12-16,879a5a59-c9fd-4
ad5a70be-a,1,1,6,4,22,7,39,c7951858,2025-01-05,f3f3a6f6-07a,271.58,18.27,17.33,2.68,217.97,12.93,2,2025-01-07,6a0e0612-c018-4
31f3fa54-3,4,2,11,3,24,8,null,f225235b,2024-01-29,6388e499-d35,83.58,5.78,4.87,11.05,377.08,41.14,4,2024-02-02,bfec4f73-877e-4
d3dd95e6-c,5,1,1,2,12,1,32,a7ba77bd,2024-05-31,739b0525-1f6,239.1,26.78,8.02,27.14,443.39,30.52,1,null,374cfdd0-50d0-4
e2deaea6-4,5,1,12,3,17,1,null,4d3c2ca1,2024-06-07,27184f65-417,31.06,38.91,1.61,9.7,364.27,37.67,2,2024-06-10,a6d89190-3bef-4
9aa64b5d-4,1,5,9,3,11,7,null,c6da0b48,2023-10-25,a05b9b6c-a6e,122.28,45.06,0.7,26.63,281.32,15.88,3,2023-11-03,97067fae-6691-4
c538871e-4,5,3,16,4,21,19,114,b971e26b,2022-08-10,ff736c11-9fa,21.07,12.63,17.02,16.18,217.36,37.76,3,2022-08-15,c78a6a7a-35d7-4
842f9cda-7,1,1,7,4,2,13,48,16191a12,2023-05-10,706c4881-089,223.15,14.42,14.23,21.83,445.11,14.61,4,2023-05-18,0f4f4efb-fcb1-4
abf72fd2-2,1,5,13,1,17,16,36,25ac0596,2024-09-30,4929af58-d57,431.44,33.48,14.03,2.01,312.46,6.62,3,2024-10-02,e65bc479-3c40-4
ed2b2a70-6,3,1,12,1,25,11,80,9e8a43e1,2023-10-28,30a429d0-f29,181.66,39.52,14.55,14.32,424.28,48.03,5,2023-11-06,6f7f8b8a-4db1-4
20bea64e-8,1,4,19,2,21,4,null,82069d9f,2022-05-04,a0d97ed5-994,57.52,40.63,15.38,14.76,557.37,46.71,2,null,e949e3c4-d77b-4
d5ce3d51-a,5,1,15,3,6,17,null,e9de2f66,2023-11-06,2e7337de-bd4,190.07,20.47,17.12,27.09,301.28,28.38,1,2023-11-15,143c4eb0-1791-4
a703746a-d,3,3,16,3,16,4,118,9d06c057,2022-04-10,2826f6a4-afe,367.69,2.15,16.56,9.34,238.74,2.83,4,2022-04-20,5eb1297e-2120-4
07a0a4ba-d,2,2,12,3,14,16,null,49b81549,2023-10-29,8883f35d-6ea,155.95,17.16,16.84,23.86,392.03,3.85,2,2023-11-01,9df8edf2-a2e9-4
22ee8a81-8,2,4,11,4,3,1,null,931b7cbb,2025-02-08,77434346-482,213.87,19.87,11.15,24.68,109.39,9.1,1,2025-02-17,248469ba-02ea-4
a2bed691-d,3,5,6,1,18,15,null,6416f2fb,2025-01-12,c615bb7f-321,346.73,27.78,18.3,0.51,330.6,38.12,3,2025-01-17,ca09d13f-5edd-4
e8186950-9,2,1,5,2,5,4,38,21f6c308,2024-04-02,35857d18-6ad,210.88,44.67,2.54,14.4,448.1,11.15,1,2024-04-03,96307d26-ca1a-4
0908bf65-3,4,3,9,4,12,8,null,123f6abd,2022-12-01,ba0bb857-97d,377.77,4.21,0.7,10.23,381.91,37.39,2,2022-12-09,4d69cbc6-67c1-4
e94941a6-6,5,1,8,3,21,5,90,c2fe49b1,2023-07-21,b4239c32-62b,243.99,14.63,19.28,27.37,455.7,2.51,2,2023-07-23,3b045ac7-06e3-4
f9f9d993-1,5,1,19,1,8,11,null,633c0d6e,2022-04-25,b972b891-ac1,62.54,48.1,9.36,13.24,70.78,23.98,1,2022-04-28,262a86fa-ff43-4
9ad8604d-0,3,3,18,3,24,11,32,f25fea64,2023-04-14,b0a3bcd4-edb,163.34,7.63,17.7,5.82,559.48,15.14,2,2023-04-22,2bc64edd-e9be-4
e78043fd-0,5,4,17,1,6,17,56,e35277f8,2022-06-21,66d2b942-027,233.52,35.35,11.79,5,416.78,16.94,2,2022-06-22,5073036e-5056-4
c7a74ed2-9,2,3,10,2,2,8,null,90db946a,2024-05-04,ec834814-78c,30.74,4.27,4.01,20.03,253.04,14.22,1,2024-05-10,b9cfb4cd-edee-4
36ccb08c-7,1,1,2,2,10,11,null,b8b15c71,2022-05-31,bf146a5d-190,50.08,21.68,6.98,29.28,148.24,25.14,5,2022-06-01,6be8b981-c3a6-4
