Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number,Salesperson ID,Store Manager ID
Amazon,ORD-001179,2025-03-02,PO-01179,USD,136.88,13.69,11.94,18.55,1188.18,1231.92,123.21,B004142,New,9,Gift Card,Shipped,Delivered,2025-03-10,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-1381,Sample Product,,,,,SP-030,SM-004
Amazon,ORD-001180,2025-03-06,PO-01180,USD,117.05,11.71,19.67,4.46,745.8,702.3,70.26,B007189,Used - Like New,6,PayPal,Shipped,Delivered,2025-03-22,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-8636,Sample Product,,,,,SP-014,SM-002
Amazon,ORD-001181,2025-03-11,PO-01181,USD,285.05,28.51,6.71,21.49,2920.7,2850.5,285.1,B004836,Refurbished,10,PayPal,Shipped,Pending,2025-03-19,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-8611,Sample Product,,,,,SP-019,SM-003
Amazon,ORD-001182,2025-03-10,PO-01182,USD,456.66,45.67,19.1,23.76,4307.13,4109.94,411.03,B004716,New,9,Gift Card,Cancelled,Pending,2025-03-28,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9520,Sample Product,,,,,SP-032,SM-004
Amazon,ORD-001183,2025-03-21,PO-01183,USD,226.83,22.68,9.36,10.66,1194.25,1134.15,113.4,B003169,Refurbished,5,PayPal,Shipped,In Transit,2025-03-17,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-3563,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-001184,2025-03-03,PO-01184,USD,473.77,47.38,17.85,29.89,3930.08,3790.16,379.04,B002845,Refurbished,8,Credit Card,Shipped,Delivered,2025-03-01,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-4710,Sample Product,,,,,SP-020,SM-003
Amazon,ORD-001185,2025-03-16,PO-01185,USD,328.56,32.86,12.84,33.32,3281.0,3285.6,328.6,B007766,Refurbished,10,PayPal,Pending,In Transit,2025-03-09,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-2512,Sample Product,,,,,SP-024,SM-003
Amazon,ORD-001186,2025-03-15,PO-01186,USD,311.59,31.16,13.96,25.33,317.42,311.59,31.16,B006842,Used - Like New,1,Gift Card,Cancelled,In Transit,2025-03-20,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-3915,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-001187,2025-03-22,PO-01187,USD,62.03,6.2,11.94,9.39,176.52,186.09,18.6,B007101,Refurbished,3,PayPal,Cancelled,In Transit,2025-03-19,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-3389,Sample Product,,,,,SP-008,SM-001
Amazon,ORD-001188,2025-03-20,PO-01188,USD,225.16,22.52,18.89,20.67,454.02,450.32,45.04,B001843,Used - Like New,2,Credit Card,Shipped,Delivered,2025-03-13,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-9050,Sample Product,,,,,SP-021,SM-003
Amazon,ORD-001189,2025-03-06,PO-01189,USD,262.14,26.21,19.35,33.42,1784.51,1834.98,183.47,B008968,Refurbished,7,PayPal,Cancelled,Pending,2025-03-26,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-4408,Sample Product,,,,,SP-010,SM-002
Amazon,ORD-001190,2025-03-04,PO-01190,USD,408.44,40.84,17.82,45.4,2423.28,2450.64,245.04,B006001,Used - Like New,6,Credit Card,Pending,Delivered,2025-03-22,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-6733,Sample Product,,,,,SP-019,SM-003
Amazon,ORD-001191,2025-03-14,PO-01191,USD,305.27,30.53,10.39,48.06,2877.4,3052.7,305.3,B002758,Used - Like New,10,Gift Card,Pending,In Transit,2025-03-20,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-4787,Sample Product,,,,,SP-030,SM-004
Amazon,ORD-001192,2025-03-07,PO-01192,USD,379.36,37.94,10.8,72.96,1377.36,1517.44,151.76,B008810,New,4,Gift Card,Pending,Delivered,2025-03-10,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-3948,Sample Product,,,,,SP-035,SM-004
Amazon,ORD-001193,2025-03-22,PO-01193,USD,272.68,27.27,7.65,31.34,1880.27,1908.76,190.89,B001486,Refurbished,7,PayPal,Pending,Delivered,2025-03-11,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-3967,Sample Product,,,,,SP-032,SM-004
Amazon,ORD-001194,2025-03-08,PO-01194,USD,345.39,34.54,11.72,35.29,2757.12,2763.12,276.32,B009357,New,8,Credit Card,Shipped,Pending,2025-03-03,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-2138,Sample Product,,,,,SP-012,SM-002
Amazon,ORD-001195,2025-03-24,PO-01195,USD,192.83,19.28,9.21,19.11,965.0,964.15,96.4,B001183,New,5,Gift Card,Shipped,Delivered,2025-03-20,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-7505,Sample Product,,,,,SP-027,SM-003
Amazon,ORD-001196,2025-03-17,PO-01196,USD,108.18,10.82,5.25,11.64,858.88,865.44,86.56,B004312,New,8,Gift Card,Shipped,Delivered,2025-03-18,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-8830,Sample Product,,,,,SP-024,SM-003
Amazon,ORD-001197,2025-03-01,PO-01197,USD,197.19,19.72,15.36,8.78,1248.78,1183.14,118.32,B006732,New,6,Gift Card,Cancelled,Pending,2025-03-23,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-1161,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-001198,2025-03-02,PO-01198,USD,59.82,5.98,12.44,2.36,444.08,418.74,41.86,B003549,New,7,PayPal,Pending,In Transit,2025-03-17,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-9877,Sample Product,,,,,SP-023,SM-003
Amazon,ORD-001199,2025-03-04,PO-01199,USD,154.85,15.48,19.77,26.96,573.48,619.4,61.92,B005963,New,4,Gift Card,Shipped,Delivered,2025-03-09,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-4675,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-001200,2025-03-14,PO-01200,USD,384.56,38.46,5.57,5.0,2090.1,1922.8,192.3,B001867,Refurbished,5,Gift Card,Cancelled,Delivered,2025-03-11,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-7987,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-001201,2025-03-06,PO-01201,USD,13.49,1.35,16.39,1.98,90.02,94.43,9.45,B005729,New,7,PayPal,Pending,Pending,2025-03-11,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-9473,Sample Product,,,,,SP-005,SM-001
Amazon,ORD-001202,2025-03-13,PO-01202,USD,382.61,38.26,9.87,75.94,1724.65,1913.05,191.3,B004907,Used - Like New,5,Gift Card,Shipped,Pending,2025-03-23,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-2478,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-001203,2025-03-08,PO-01203,USD,447.17,44.72,13.91,16.5,950.78,894.34,89.44,B002766,Used - Like New,2,Credit Card,Cancelled,Pending,2025-03-18,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-1239,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-001204,2025-03-20,PO-01204,USD,459.76,45.98,6.96,35.15,3764.72,3678.08,367.84,B004014,Used - Like New,8,PayPal,Shipped,Pending,2025-03-18,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-2829,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-001205,2025-03-21,PO-01205,USD,220.91,22.09,8.49,39.5,1424.5,1546.37,154.63,B007127,New,7,Credit Card,Cancelled,In Transit,2025-03-09,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9579,Sample Product,,,,,SP-018,SM-002
Amazon,ORD-001206,2025-03-26,PO-01206,USD,391.87,39.19,5.88,36.54,1183.56,1175.61,117.57,B007380,Used - Like New,3,PayPal,Cancelled,In Transit,2025-03-21,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-7110,Sample Product,,,,,SP-015,SM-002
Amazon,ORD-001207,2025-03-01,PO-01207,USD,447.2,44.72,13.3,74.21,3341.68,3577.6,357.76,B005705,Used - Like New,8,Credit Card,Cancelled,Pending,2025-03-11,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-9888,Sample Product,,,,,SP-035,SM-004
Amazon,ORD-001208,2025-03-09,PO-01208,USD,494.97,49.5,12.73,71.59,1891.52,1979.88,198.0,B003521,New,4,Credit Card,Shipped,In Transit,2025-03-18,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-7812,Sample Product,,,,,SP-003,SM-001
Amazon,ORD-001209,2025-03-06,PO-01209,USD,454.92,45.49,5.52,17.59,2896.92,2729.52,272.94,B003987,New,6,Credit Card,Cancelled,In Transit,2025-03-03,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-3588,Sample Product,,,,,SP-018,SM-002
Amazon,ORD-001210,2025-03-03,PO-01210,USD,93.67,9.37,6.28,0.1,411.76,374.68,37.48,B006191,Refurbished,4,PayPal,Pending,Pending,2025-03-24,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-7403,Sample Product,,,,,SP-034,SM-004
Amazon,ORD-001211,2025-03-09,PO-01211,USD,19.67,1.97,10.2,0.64,189.0,177.03,17.73,B009301,Refurbished,9,Credit Card,Cancelled,Pending,2025-03-14,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-6033,Sample Product,,,,,SP-018,SM-002
Amazon,ORD-001212,2025-03-15,PO-01212,USD,29.71,2.97,11.2,1.5,62.36,59.42,5.94,B009125,Refurbished,2,Gift Card,Shipped,Pending,2025-03-20,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-3504,Sample Product,,,,,SP-018,SM-002
Amazon,ORD-001213,2025-03-10,PO-01213,USD,13.87,1.39,9.8,1.71,13.55,13.87,1.39,B009785,New,1,Gift Card,Cancelled,Delivered,2025-03-26,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-2332,Sample Product,,,,,SP-039,SM-005
Amazon,ORD-001214,2025-03-15,PO-01214,USD,439.6,43.96,13.25,11.86,3773.6,3516.8,351.68,B001637,Refurbished,8,PayPal,Shipped,Delivered,2025-03-05,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-9048,Sample Product,,,,,SP-007,SM-001
Amazon,ORD-001215,2025-03-20,PO-01215,USD,204.1,20.41,7.53,37.74,560.31,612.3,61.23,B003704,New,3,PayPal,Shipped,Pending,2025-03-26,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-5948,Sample Product,,,,,SP-022,SM-003
Amazon,ORD-001216,2025-03-01,PO-01216,USD,313.64,31.36,5.38,2.58,1027.26,940.92,94.08,B005313,Used - Like New,3,Credit Card,Shipped,In Transit,2025-03-03,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-7947,Sample Product,,,,,SP-037,SM-005
Amazon,ORD-001217,2025-03-23,PO-01217,USD,27.59,2.76,11.09,5.12,252.3,275.9,27.6,B003297,Refurbished,10,PayPal,Cancelled,Pending,2025-03-02,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-4155,Sample Product,,,,,SP-014,SM-002
Amazon,ORD-001218,2025-03-13,PO-01218,USD,412.93,41.29,12.88,18.17,2180.25,2064.65,206.45,B004255,Used - Like New,5,PayPal,Pending,Pending,2025-03-08,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-5450,Sample Product,,,,,SP-003,SM-001
Amazon,ORD-001219,2025-03-12,PO-01219,USD,165.98,16.6,18.19,32.31,601.08,663.92,66.4,B002657,Used - Like New,4,Gift Card,Cancelled,In Transit,2025-03-03,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-6886,Sample Product,,,,,SP-009,SM-001
Amazon,ORD-001220,2025-03-20,PO-01220,USD,244.76,24.48,11.58,11.35,2578.9,2447.6,244.8,B005922,Used - Like New,10,Gift Card,Cancelled,In Transit,2025-03-25,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-1107,Sample Product,,,,,SP-017,SM-002
Amazon,ORD-001221,2025-03-07,PO-01221,USD,311.44,31.14,7.3,36.67,611.82,622.88,62.28,B008465,New,2,PayPal,Pending,Delivered,2025-03-15,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-3556,Sample Product,,,,,SP-030,SM-004
Amazon,ORD-001222,2025-03-20,PO-01222,USD,252.21,25.22,18.58,41.05,1654.66,1765.47,176.54,B004172,New,7,Credit Card,Pending,Delivered,2025-03-18,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-3824,Sample Product,,,,,SP-001,SM-001
Amazon,ORD-001223,2025-03-15,PO-01223,USD,393.45,39.34,12.23,76.7,2492.63,2754.15,275.38,B007095,New,7,Gift Card,Pending,Delivered,2025-03-15,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-1451,Sample Product,,,,,SP-007,SM-001
Amazon,ORD-001224,2025-03-08,PO-01224,USD,413.35,41.34,10.13,59.35,395.34,413.35,41.34,B003956,New,1,Gift Card,Shipped,Pending,2025-03-02,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-3837,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-001225,2025-03-01,PO-01225,USD,101.54,10.15,16.76,7.83,207.72,203.08,20.3,B007058,Refurbished,2,PayPal,Pending,Delivered,2025-03-03,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-6881,Sample Product,,,,,SP-006,SM-001
Amazon,ORD-001226,2025-03-24,PO-01226,USD,142.45,14.24,18.78,17.16,418.59,427.35,42.72,B009446,Used - Like New,3,Gift Card,Pending,Delivered,2025-03-16,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-2033,Sample Product,,,,,SP-021,SM-003
Amazon,ORD-001227,2025-03-23,PO-01227,USD,260.82,26.08,16.55,31.29,1789.27,1825.74,182.56,B006775,New,7,Credit Card,Pending,In Transit,2025-03-08,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-7750,Sample Product,,,,,SP-010,SM-002
Amazon,ORD-001228,2025-03-24,PO-01228,USD,297.32,29.73,11.5,42.82,2273.84,2378.56,237.84,B004268,New,8,Gift Card,Shipped,In Transit,2025-03-03,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-1016,Sample Product,,,,,SP-011,SM-002
Amazon,ORD-001229,2025-03-03,PO-01229,USD,101.38,10.14,11.85,2.91,1086.1,1013.8,101.4,B004804,Refurbished,10,Gift Card,Pending,Pending,2025-03-07,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-7628,Sample Product,,,,,SP-036,SM-004
Amazon,ORD-001230,2025-03-17,PO-01230,USD,475.09,47.51,6.65,83.05,1758.2,1900.36,190.04,B008050,New,4,PayPal,Pending,In Transit,2025-03-26,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-2492,Sample Product,,,,,SP-025,SM-003
Amazon,ORD-001231,2025-03-28,PO-01231,USD,452.06,45.21,6.01,10.08,3897.52,3616.48,361.68,B009177,Refurbished,8,Credit Card,Cancelled,In Transit,2025-03-21,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-5443,Sample Product,,,,,SP-003,SM-001
Amazon,ORD-001232,2025-03-13,PO-01232,USD,228.96,22.9,15.0,24.96,226.9,228.96,22.9,B003194,Refurbished,1,Credit Card,Cancelled,Delivered,2025-03-27,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-4824,Sample Product,,,,,SP-004,SM-001
Amazon,ORD-001233,2025-03-06,PO-01233,USD,95.23,9.52,11.31,6.46,294.87,285.69,28.56,B001647,New,3,Credit Card,Shipped,In Transit,2025-03-20,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-4434,Sample Product,,,,,SP-014,SM-002
Amazon,ORD-001234,2025-03-19,PO-01234,USD,286.51,28.65,13.67,16.78,596.76,573.02,57.3,B007599,Used - Like New,2,Credit Card,Pending,In Transit,2025-03-28,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-6174,Sample Product,,,,,SP-012,SM-002
Amazon,ORD-001235,2025-03-03,PO-01235,USD,294.73,29.47,12.55,32.3,1751.4,1768.38,176.82,B004102,Refurbished,6,Credit Card,Cancelled,Pending,2025-03-16,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9918,Sample Product,,,,,SP-035,SM-004
Amazon,ORD-001236,2025-03-16,PO-01236,USD,61.32,6.13,14.3,4.02,507.44,490.56,49.04,B007255,Refurbished,8,PayPal,Cancelled,Delivered,2025-03-12,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-3857,Sample Product,,,,,SP-005,SM-001
Amazon,ORD-001237,2025-03-26,PO-01237,USD,346.66,34.67,11.76,15.88,3289.05,3119.94,312.03,B003552,New,9,PayPal,Cancelled,Delivered,2025-03-13,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-5661,Sample Product,,,,,SP-028,SM-004
Amazon,ORD-001238,2025-03-01,PO-01238,USD,366.65,36.66,9.12,50.66,1410.6,1466.6,146.64,B002354,New,4,Gift Card,Pending,In Transit,2025-03-16,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-2133,Sample Product,,,,,SP-014,SM-002
Amazon,ORD-001239,2025-03-10,PO-01239,USD,190.28,19.03,11.34,19.81,1326.5,1331.96,133.21,B007402,New,7,Gift Card,Pending,Pending,2025-03-19,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-2443,Sample Product,,,,,SP-002,SM-001
Amazon,ORD-001240,2025-03-13,PO-01240,USD,72.86,7.29,9.2,1.55,786.0,728.6,72.9,B003555,Refurbished,10,Gift Card,Pending,Delivered,2025-03-21,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-5903,Sample Product,,,,,SP-014,SM-002
Amazon,ORD-001241,2025-03-05,PO-01241,USD,58.61,5.86,12.98,7.9,509.13,527.49,52.74,B001907,New,9,Credit Card,Cancelled,Pending,2025-03-07,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-2049,Sample Product,,,,,SP-029,SM-004
Amazon,ORD-001242,2025-03-04,PO-01242,USD,309.49,30.95,12.06,30.36,3100.8,3094.9,309.5,B004735,New,10,Gift Card,Shipped,Pending,2025-03-14,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-1 - Tracking-7308,Sample Product,,,,,SP-039,SM-005
Amazon,ORD-001243,2025-03-15,PO-01243,USD,450.62,45.06,17.39,5.68,3920.0,3604.96,360.48,B005089,Used - Like New,8,Credit Card,Pending,Delivered,2025-03-19,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-3 - Tracking-7632,Sample Product,,,,,SP-012,SM-002
Amazon,ORD-001244,2025-03-27,PO-01244,USD,317.88,31.79,9.94,2.83,2774.72,2543.04,254.32,B001925,Refurbished,8,Gift Card,Pending,In Transit,2025-03-05,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-8 - Tracking-9739,Sample Product,,,,,SP-021,SM-003
Amazon,ORD-001245,2025-03-21,PO-01245,USD,122.43,12.24,19.95,12.25,1101.78,1101.87,110.16,B004252,Used - Like New,9,PayPal,Shipped,Pending,2025-03-15,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-2889,Sample Product,,,,,SP-027,SM-003
Amazon,ORD-001246,2025-03-11,PO-01246,USD,409.05,40.91,13.27,46.1,807.72,818.1,81.82,B004177,New,2,Gift Card,Cancelled,In Transit,2025-03-20,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-2 - Tracking-1715,Sample Product,,,,,SP-026,SM-003
Amazon,ORD-001247,2025-03-03,PO-01247,USD,38.81,3.88,10.79,4.73,379.6,388.1,38.8,B001182,Refurbished,10,PayPal,Cancelled,Delivered,2025-03-02,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-1310,Sample Product,,,,,SP-036,SM-004
Amazon,ORD-001248,2025-03-05,PO-01248,USD,35.25,3.53,18.27,6.01,32.77,35.25,3.53,B008347,Used - Like New,1,Credit Card,Pending,In Transit,2025-03-07,Same Day,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-10 - Tracking-1686,Sample Product,,,,,SP-024,SM-003
Amazon,ORD-001249,2025-03-21,PO-01249,USD,24.73,2.47,11.05,4.89,22.31,24.73,2.47,B004088,Refurbished,1,Credit Card,Cancelled,Delivered,2025-03-16,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-6 - Tracking-9487,Sample Product,,,,,SP-028,SM-004
Amazon,ORD-001250,2025-03-17,PO-01250,USD,486.23,48.62,19.69,76.89,1831.84,1944.92,194.48,B002445,Used - Like New,4,Credit Card,Cancelled,Pending,2025-03-02,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-3679,Sample Product,,,,,SP-016,SM-002
Amazon,ORD-001251,2025-03-18,PO-01251,USD,215.57,21.56,7.66,24.07,639.18,646.71,64.68,B001062,Used - Like New,3,Credit Card,Shipped,Delivered,2025-03-22,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-5 - Tracking-6106,Sample Product,,,,,SP-032,SM-004
Amazon,ORD-001252,2025-03-25,PO-01252,USD,261.3,26.13,15.1,28.35,2590.8,2613.0,261.3,B004746,New,10,PayPal,Cancelled,Pending,2025-03-20,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-4 - Tracking-1281,Sample Product,,,,,SP-007,SM-001
Amazon,ORD-001253,2025-03-24,PO-01253,USD,287.76,28.78,7.8,50.1,1065.76,1151.04,115.12,B006652,New,4,Gift Card,Cancelled,In Transit,2025-03-08,Standard,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-7 - Tracking-5120,Sample Product,,,,,SP-003,SM-001
Amazon,ORD-001254,2025-03-07,PO-01254,USD,347.05,34.71,11.84,37.32,2411.08,2429.35,242.97,B005710,Used - Like New,7,Gift Card,Pending,In Transit,2025-03-25,Expedited,"123 Main St, City, State, ZIP","456 Billing St, City, State, ZIP",Carrier-9 - Tracking-7010,Sample Product,,,,,SP-032,SM-004
